CGg1Mx3MM,-0.01995328964134357
CGg1Mx2MM,-0.4996017075956493
CGg1x3M,0.01696579372218363
CGg1x2M,0.30376453403867154
CGg1x1M,-0.4906858496400507
CGg1Mx3M,-0.01876226635788651
CGg1Mx2M,-0.39860974578252717
CGg1Mx1M,-0.41724283248683625
CGg1Px3,0.009887209048941121
CGg1Px2,0.1521040221091148
CGg1Px1,-0.33769039299071524
CGg1Px0,0.5285815686380821
CGg1x3,-0.021838690487305898
CGg1x2,-0.39950230332395076
CGg1x1,0.16844071707619673
CGg1x0,0.3806337339238967
CGg1Mx3,0.012093666459907499
CGg1Mx2,0.26274331725887534
CGg1Mx1,0.5282355164091882
CGg1Mx0,0.2616363857301647
CGg1Px3P,-0.016965793722183625
CGg1Px2P,-0.30376453403867143
CGg1Px1P,0.4906858496400507
CGg1x3P,0.018762266357886498
CGg1x2P,0.39860974578252717
CGg1x1P,0.41724283248683625
CGg1Px3PP,-0.01995328964134357
CGg1Px2PP,-0.4996017075956493
CGg2MMx3MMM,0.7071067811865475
CGg2Mx3MM,-0.5653703235902414
CGg2Mx2MM,0.31148525465924143
CGg2MMx3MM,0.4242148788479189
CGg2MMx2MM,0.3916312933070836
CGg2x3M,0.42895711522145136
CGg2x2M,-0.3642681015026902
CGg2x1M,0.12898789424535
CGg2Mx3M,-0.5257398225651904
CGg2Mx2M,-0.16027394210458268
CGg2Mx1M,0.17675756217121852
CGg2MMx3M,0.19736659158658149
CGg2MMx2M,0.3007630165717529
CGg2MMx1M,0.1930147741879406
CGg2Px3,0.2972003554618497
CGg2Px2,-0.34816517308387335
CGg2Px1,0.193518072895156
CGg2Px0,-0.05480617143873278
CGg2x3,-0.5464920152237012
CGg2x2,0.05143344377421533
CGg2x1,0.17094797562968408
CGg2x0,-0.053020761213969994
CGg2Mx3,0.3351081675170971
CGg2Mx2,0.3526525747047526
CGg2Mx1,0.10903076450071034
CGg2Mx0,-0.038091600252978405
CGg2PPx3P,0.16819475268802384
CGg2PPx2P,-0.2727231814338298
CGg2PPx1P,0.25298074658655656
CGg2Px3P,-0.5051122174603389
CGg2Px2P,0.24524203742205597
CGg2Px1P,0.13435521644771184
CGg2x3P,0.4646851753015215
CGg2x2P,0.3381061783185085
CGg2x1P,0.05554487709213557
CGg2PPx3PP,0.3916312933070836
CGg2PPx2PP,-0.4242148788479189
CGg2Px3PP,-0.588410397881538
CGg2Px2PP,-0.2654051060766483
CGg2PPx3PPP,0.7071067811865475
deltaZ,8
deltaEx3,266.65199999999993
deltaEx1,-156.94050000000004
deltaEx0,-229.16250000000002
deltaZx3MMM,-32.
deltaZx3MM,-20.907323801596647
deltaZx2MM,-21.75934286507001
deltaZx3M,-9.98406227951682
deltaZx2M,-9.623602070361898
deltaZx1M,-12.392335650121332
deltaZx3,0.7683072805075426
deltaZx2,1.5608058711244155
deltaZx1,4.9666408182953035
deltaZx0,-7.295753969927193
deltaZx3P,11.349271053816608
deltaZx2P,11.70973126297136
deltaZx1P,8.940997683212018
deltaZx3PP,21.75934286507004
deltaZx2PP,20.907323801596675
deltaZx3PPP,32.
