CGg1Mx3MM,-0.061094843066660735
CGg1Mx2MM,-0.49625338301180383
CGg1x3M,0.04657646338690346
CGg1x2M,0.1996737871684631
CGg1x1M,-0.5397169120099028
CGg1Mx3M,-0.06365707962503916
CGg1Mx2M,-0.46744457669644734
CGg1Mx1M,-0.3328313045132984
CGg1Px3,0.02454298300780607
CGg1Px2,0.06566402157697629
CGg1Px1,-0.18546811909661604
CGg1Px0,0.6142915608413052
CGg1x3,-0.06631454777212574
CGg1x2,-0.3269792454031144
CGg1x1,0.37426754073353763
CGg1x0,0.2862587904606454
CGg1Mx3,0.04604302891124358
CGg1Mx2,0.3963429418281134
CGg1Mx1,0.496286722044247
CGg1Mx0,0.10563365060887642
CGg1Px3P,-0.04657646338690345
CGg1Px2P,-0.19967378716846315
CGg1Px1P,0.5397169120099028
CGg1x3P,0.06365707962503915
CGg1x2P,0.46744457669644723
CGg1x1P,0.3328313045132984
CGg1Px3PP,-0.061094843066660735
CGg1Px2PP,-0.49625338301180383
CGg2MMx3MMM,0.7071067811865475
CGg2Mx3MM,-0.5377509244456203
CGg2Mx2MM,0.3570582724493965
CGg2MMx3MM,0.45507292097919966
CGg2MMx2MM,0.35530546002671065
CGg2x3M,0.38825791440561414
CGg2x2M,-0.37586863179545665
CGg2x1M,0.2032532825490097
CGg2Mx3M,-0.5388559222001688
CGg2Mx2M,-0.06642697023648661
CGg2Mx1M,0.19635449082804302
CGg2MMx3M,0.22949617923440135
CGg2MMx2M,0.3097356545383414
CGg2MMx1M,0.1343949206301467
CGg2Px3,0.2568142312341522
CGg2Px2,-0.31623198299632765
CGg2Px1,0.2571949997985167
CGg2Px0,-0.1337703840334725
CGg2x3,-0.5356728273842254
CGg2x2,0.15508659454780632
CGg2x1,0.11426085272645559
CGg2x0,-0.09633566868668493
CGg2Mx3,0.37414052823148775
CGg2Mx2,0.3280709723988999
CGg2Mx1,0.0044792730965804994
CGg2Mx0,-0.04866454886701247
CGg2PPx3P,0.13949086826160076
CGg2PPx2P,-0.23496420863145673
CGg2PPx1P,0.30331631179427976
CGg2Px3P,-0.4752125564684974
CGg2Px2P,0.3187339967222622
CGg2Px1P,0.07690902964841922
CGg2x3P,0.4984914574175568
CGg2x2P,0.29124973206945376
CGg2x1P,-0.00363232494759462
CGg2PPx3PP,0.35530546002671065
CGg2PPx2PP,-0.45507292097919966
CGg2Px3PP,-0.6082971726268894
CGg2Px2PP,-0.2159657760868584
CGg2PPx3PPP,0.7071067811865475
deltaZ,25
deltaEx3,266.65199999999993
deltaEx1,-156.94050000000004
deltaEx0,-229.16250000000002
deltaZx3MMM,-100.
deltaZx3MM,-62.562926846236564
deltaZx2MM,-70.7704064870968
deltaZx3M,-26.677722550595377
deltaZx2M,-24.181939331780114
deltaZx1M,-49.140338117624445
deltaZx3,7.526864082870134
deltaZx2,15.734566427723848
deltaZx1,27.291739612012748
deltaZx0,-50.55317012260683
deltaZx3P,39.98894411607125
deltaZx2P,42.48472733488654
deltaZx1P,17.52632854904222
deltaZx3PP,70.7704064870968
deltaZx2PP,62.562926846236564
deltaZx3PPP,100.
